"Año";"Trimestre";"Mes";"Juego";"Cantidades jugadas";"GGR"
2024;"2024.T3";"Agosto";"Póquer Torneo";177277563;4636380
2024;"2024.T3";"Agosto";"Ruleta Convencional";80923713;2008635
2024;"2024.T3";"Agosto";"Ruleta en Vivo";642444142;16817604
2024;"2024.T3";"Septiembre";"Ap. Cruzadas";9158519;106436
2024;"2024.T3";"Septiembre";"Ap. Dep. de Contrap. Convencionales";332729687;14153225
2024;"2024.T3";"Septiembre";"Ap. Dep. de Contrap. en Directo";424497177;22637074
2024;"2024.T3";"Septiembre";"Ap. Deportivas Mutuas";0;0
2024;"2024.T3";"Septiembre";"Ap. Hípicas de Contrapartida";6343286;418194
2024;"2024.T3";"Septiembre";"Apuestas Hípicas Mutuas";269804;48755
2024;"2024.T3";"Septiembre";"Bingo";7159988;1161553
2024;"2024.T3";"Septiembre";"Black Jack";81720879;1926155
2024;"2024.T3";"Septiembre";"Concursos";3162;724
2024;"2024.T3";"Septiembre";"Juegos Complementarios";0;0
2024;"2024.T3";"Septiembre";"Máquinas de Azar";967375587;42407030
2024;"2024.T3";"Septiembre";"Otras Ap. de Contrapartida";68565066;3311724
2024;"2024.T3";"Septiembre";"Punto y Banca";0;0
2024;"2024.T3";"Septiembre";"Póquer Cash";109454955;2170418
2024;"2024.T3";"Septiembre";"Póquer Torneo";204015696;7079791
2024;"2024.T3";"Septiembre";"Ruleta Convencional";81653875;1902418
2024;"2024.T3";"Septiembre";"Ruleta en Vivo";642823343;16985644
2024;"2024.T4";"Octubre";"Ap. Cruzadas";9113336;107219
2024;"2024.T4";"Octubre";"Ap. Dep. de Contrap. Convencionales";364077310;14601656
2024;"2024.T4";"Octubre";"Ap. Dep. de Contrap. en Directo";471765225;25619133
2024;"2024.T4";"Octubre";"Ap. Deportivas Mutuas";0;0
2024;"2024.T4";"Octubre";"Ap. Hípicas de Contrapartida";6035311;366613
2024;"2024.T4";"Octubre";"Apuestas Hípicas Mutuas";306111;47752
2024;"2024.T4";"Octubre";"Bingo";7266976;1042552
2024;"2024.T4";"Octubre";"Black Jack";83717239;1912770
2024;"2024.T4";"Octubre";"Concursos";3156;718
2024;"2024.T4";"Octubre";"Juegos Complementarios";0;-1
2024;"2024.T4";"Octubre";"Máquinas de Azar";1026605193;43435727
2024;"2024.T4";"Octubre";"Otras Ap. de Contrapartida";71737515;3220937
2024;"2024.T4";"Octubre";"Punto y Banca";2097;238
2024;"2024.T4";"Octubre";"Póquer Cash";115420121;2248205
2024;"2024.T4";"Octubre";"Póquer Torneo";213179202;6313069
2024;"2024.T4";"Octubre";"Ruleta Convencional";77307831;1889850
2024;"2024.T4";"Octubre";"Ruleta en Vivo";696576380;16036870
2024;"2024.T4";"Noviembre";"Ap. Cruzadas";9546331;107095
2024;"2024.T4";"Noviembre";"Ap. Dep. de Contrap. Convencionales";349149959;47083520
2024;"2024.T4";"Noviembre";"Ap. Dep. de Contrap. en Directo";425329849;25439269
2024;"2024.T4";"Noviembre";"Ap. Deportivas Mutuas";0;0
2024;"2024.T4";"Noviembre";"Ap. Hípicas de Contrapartida";5541303;443594
2024;"2024.T4";"Noviembre";"Apuestas Hípicas Mutuas";236892;30637
2024;"2024.T4";"Noviembre";"Bingo";7092476;1075716
2024;"2024.T4";"Noviembre";"Black Jack";82385204;1970842
2024;"2024.T4";"Noviembre";"Concursos";0;0
2024;"2024.T4";"Noviembre";"Juegos Complementarios";0;0
2024;"2024.T4";"Noviembre";"Máquinas de Azar";1036899294;43482442
2024;"2024.T4";"Noviembre";"Otras Ap. de Contrapartida";60138748;1815769
2024;"2024.T4";"Noviembre";"Punto y Banca";3399;122
2024;"2024.T4";"Noviembre";"Póquer Cash";106565314;2072745
2024;"2024.T4";"Noviembre";"Póquer Torneo";208369355;6266232
2024;"2024.T4";"Noviembre";"Ruleta Convencional";74949417;1619745
2024;"2024.T4";"Noviembre";"Ruleta en Vivo";701570694;17868109
2024;"2024.T4";"Diciembre";"Ap. Cruzadas";10642982;116668
2024;"2024.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";351659952;29330497
2024;"2024.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";437547598;25818020
2024;"2024.T4";"Diciembre";"Ap. Deportivas Mutuas";0;0
2024;"2024.T4";"Diciembre";"Ap. Hípicas de Contrapartida";5469596;358792
2024;"2024.T4";"Diciembre";"Apuestas Hípicas Mutuas";317577;28538
2024;"2024.T4";"Diciembre";"Bingo";8074380;1360210
2024;"2024.T4";"Diciembre";"Black Jack";85922370;1866657
2024;"2024.T4";"Diciembre";"Concursos";16589;4183
2024;"2024.T4";"Diciembre";"Juegos Complementarios";0;-3
2024;"2024.T4";"Diciembre";"Máquinas de Azar";1136731492;49989762
2024;"2024.T4";"Diciembre";"Otras Ap. de Contrapartida";43986364;2367496
2024;"2024.T4";"Diciembre";"Punto y Banca";566;-115
2024;"2024.T4";"Diciembre";"Póquer Cash";111117625;2172189
2024;"2024.T4";"Diciembre";"Póquer Torneo";200803497;6473173
2024;"2024.T4";"Diciembre";"Ruleta Convencional";81641376;1857846
2024;"2024.T4";"Diciembre";"Ruleta en Vivo";724083572;21183379
2025;"2025.T1";"Enero";"Ap. Cruzadas";9276786;105487
2025;"2025.T1";"Enero";"Ap. Dep. de Contrap. Convencionales";402049181;34539238
2025;"2025.T1";"Enero";"Ap. Dep. de Contrap. en Directo";473579048;19474856
2025;"2025.T1";"Enero";"Ap. Deportivas Mutuas";0;0
2025;"2025.T1";"Enero";"Ap. Hípicas de Contrapartida";5359765;385523
2025;"2025.T1";"Enero";"Apuestas Hípicas Mutuas";373189;34160
2025;"2025.T1";"Enero";"Bingo";7818617;1137944
2025;"2025.T1";"Enero";"Black Jack";88728600;1787658
2025;"2025.T1";"Enero";"Concursos";0;0
2025;"2025.T1";"Enero";"Juegos Complementarios";0;0
2025;"2025.T1";"Enero";"Máquinas de Azar";1083265515;46331891
2025;"2025.T1";"Enero";"Otras Ap. de Contrapartida";51029912;1224041
2025;"2025.T1";"Enero";"Punto y Banca";7935;113
2025;"2025.T1";"Enero";"Póquer Cash";122463660;2328985
2025;"2025.T1";"Enero";"Póquer Torneo";222217580;7973927
2025;"2025.T1";"Enero";"Ruleta Convencional";78069690;1599348
2025;"2025.T1";"Enero";"Ruleta en Vivo";787443629;17123328
2025;"2025.T1";"Febrero";"Ap. Cruzadas";11885399;122361
2025;"2025.T1";"Febrero";"Ap. Dep. de Contrap. Convencionales";394312689;30523880
2025;"2025.T1";"Febrero";"Ap. Dep. de Contrap. en Directo";462290269;20907632
2025;"2025.T1";"Febrero";"Ap. Deportivas Mutuas";0;0
2025;"2025.T1";"Febrero";"Ap. Hípicas de Contrapartida";4472269;478754
2025;"2025.T1";"Febrero";"Apuestas Hípicas Mutuas";354946;40850
2025;"2025.T1";"Febrero";"Bingo";6905787;1180350
2025;"2025.T1";"Febrero";"Black Jack";70892353;1807983
2025;"2025.T1";"Febrero";"Concursos";0;0
2025;"2025.T1";"Febrero";"Juegos Complementarios";0;0
2025;"2025.T1";"Febrero";"Máquinas de Azar";1019109074;43509582
2025;"2025.T1";"Febrero";"Otras Ap. de Contrapartida";50002907;1550506
2025;"2025.T1";"Febrero";"Punto y Banca";2314;230
2025;"2025.T1";"Febrero";"Póquer Cash";107168039;2195624
2025;"2025.T1";"Febrero";"Póquer Torneo";193053659;5632094
2025;"2025.T1";"Febrero";"Ruleta Convencional";69529296;1675962
2025;"2025.T1";"Febrero";"Ruleta en Vivo";769847328;17029116
2025;"2025.T1";"Marzo";"Ap. Cruzadas";10784036;111372
2025;"2025.T1";"Marzo";"Ap. Dep. de Contrap. Convencionales";425476239;31326638
2025;"2025.T1";"Marzo";"Ap. Dep. de Contrap. en Directo";499582005;22485660
2025;"2025.T1";"Marzo";"Ap. Deportivas Mutuas";0;0
2025;"2025.T1";"Marzo";"Ap. Hípicas de Contrapartida";5724422;498967
2025;"2025.T1";"Marzo";"Apuestas Hípicas Mutuas";264327;45267
2025;"2025.T1";"Marzo";"Bingo";7776967;1307268
2025;"2025.T1";"Marzo";"Black Jack";81898605;2133078
2025;"2025.T1";"Marzo";"Concursos";0;0
2025;"2025.T1";"Marzo";"Juegos Complementarios";0;0
2025;"2025.T1";"Marzo";"Máquinas de Azar";1138485710;49197108
2025;"2025.T1";"Marzo";"Otras Ap. de Contrapartida";50873924;2105931
2025;"2025.T1";"Marzo";"Punto y Banca";64;-16
2025;"2025.T1";"Marzo";"Póquer Cash";106766393;2263175
2025;"2025.T1";"Marzo";"Póquer Torneo";214018820;5123425
2025;"2025.T1";"Marzo";"Ruleta Convencional";84269311;1698707
2025;"2025.T1";"Marzo";"Ruleta en Vivo";922059747;19590641
2025;"2025.T2";"Abril";"Ap. Cruzadas";10314867;102871
2025;"2025.T2";"Abril";"Ap. Dep. de Contrap. Convencionales";427085440;49809131
2025;"2025.T2";"Abril";"Ap. Dep. de Contrap. en Directo";408363318;29155570
2025;"2025.T2";"Abril";"Ap. Deportivas Mutuas";0;0
2025;"2025.T2";"Abril";"Ap. Hípicas de Contrapartida";4661667;511553
2025;"2025.T2";"Abril";"Apuestas Hípicas Mutuas";250852;34085
2025;"2025.T2";"Abril";"Bingo";7133055;1148610
2025;"2025.T2";"Abril";"Black Jack";74865689;2165058
2025;"2025.T2";"Abril";"Concursos";0;0
2025;"2025.T2";"Abril";"Juegos Complementarios";0;0
2025;"2025.T2";"Abril";"Máquinas de Azar";1070479823;46636878
2025;"2025.T2";"Abril";"Otras Ap. de Contrapartida";44060951;2381156
2025;"2025.T2";"Abril";"Punto y Banca";2;-2
2025;"2025.T2";"Abril";"Póquer Cash";100183818;2011867
2025;"2025.T2";"Abril";"Póquer Torneo";195952604;2808651
2025;"2025.T2";"Abril";"Ruleta Convencional";74024602;1520754
2025;"2025.T2";"Abril";"Ruleta en Vivo";864048980;17829594
2025;"2025.T2";"Mayo";"Ap. Cruzadas";9707180;92714
2025;"2025.T2";"Mayo";"Ap. Dep. de Contrap. Convencionales";390176810;26335032
2025;"2025.T2";"Mayo";"Ap. Dep. de Contrap. en Directo";411936863;24113645
2025;"2025.T2";"Mayo";"Ap. Deportivas Mutuas";0;0
2025;"2025.T2";"Mayo";"Ap. Hípicas de Contrapartida";5413315;465462
2025;"2025.T2";"Mayo";"Apuestas Hípicas Mutuas";250815;43397
2025;"2025.T2";"Mayo";"Bingo";7217970;1092939
2025;"2025.T2";"Mayo";"Black Jack";75830429;2182319
2025;"2025.T2";"Mayo";"Concursos";0;0
2025;"2025.T2";"Mayo";"Juegos Complementarios";0;0
2025;"2025.T2";"Mayo";"Máquinas de Azar";1137302387;51155106
2025;"2025.T2";"Mayo";"Otras Ap. de Contrapartida";46814996;2737601
2025;"2025.T2";"Mayo";"Punto y Banca";145;-16
2025;"2025.T2";"Mayo";"Póquer Cash";102909129;2270856
2025;"2025.T2";"Mayo";"Póquer Torneo";201308966;3669192
2025;"2025.T2";"Mayo";"Ruleta Convencional";69299535;1841548
2025;"2025.T2";"Mayo";"Ruleta en Vivo";859063656;19311122
2025;"2025.T2";"Junio";"Ap. Cruzadas";7425472;67294
2025;"2025.T2";"Junio";"Ap. Dep. de Contrap. Convencionales";343872007;8195462
2025;"2025.T2";"Junio";"Ap. Dep. de Contrap. en Directo";375188095;24557159
2025;"2025.T2";"Junio";"Ap. Deportivas Mutuas";0;0
2025;"2025.T2";"Junio";"Ap. Hípicas de Contrapartida";5245024;430122
2025;"2025.T2";"Junio";"Apuestas Hípicas Mutuas";246549;34376
2025;"2025.T2";"Junio";"Bingo";6706778;1133275
2025;"2025.T2";"Junio";"Black Jack";83840682;1923662
2025;"2025.T2";"Junio";"Concursos";0;0
2025;"2025.T2";"Junio";"Juegos Complementarios";0;0
2025;"2025.T2";"Junio";"Máquinas de Azar";1147010066;50990805
2025;"2025.T2";"Junio";"Otras Ap. de Contrapartida";50045038;2861984
2025;"2025.T2";"Junio";"Punto y Banca";157;54
2025;"2025.T2";"Junio";"Póquer Cash";96032950;2101370
2025;"2025.T2";"Junio";"Póquer Torneo";196439400;6250945
2025;"2025.T2";"Junio";"Ruleta Convencional";70807102;1720578
2025;"2025.T2";"Junio";"Ruleta en Vivo";837252075;19368475
2025;"2025.T3";"Julio";"Ap. Cruzadas";5853328;58059
2025;"2025.T3";"Julio";"Ap. Dep. de Contrap. Convencionales";258367270;38241240
2025;"2025.T3";"Julio";"Ap. Dep. de Contrap. en Directo";367313586;26479519
2025;"2025.T3";"Julio";"Ap. Deportivas Mutuas";0;0
2025;"2025.T3";"Julio";"Ap. Hípicas de Contrapartida";5432322;371721
2025;"2025.T3";"Julio";"Apuestas Hípicas Mutuas";226899;33759
2025;"2025.T3";"Julio";"Bingo";6995276;1163986
2025;"2025.T3";"Julio";"Black Jack";79688788;1969177
2025;"2025.T3";"Julio";"Concursos";0;0
2025;"2025.T3";"Julio";"Juegos Complementarios";0;0
2025;"2025.T3";"Julio";"Máquinas de Azar";1217167033;53289354
2025;"2025.T3";"Julio";"Otras Ap. de Contrapartida";54709645;2921069
2025;"2025.T3";"Julio";"Punto y Banca";376;6
2025;"2025.T3";"Julio";"Póquer Cash";101807057;2179895
2025;"2025.T3";"Julio";"Póquer Torneo";202744813;5259280
2025;"2025.T3";"Julio";"Ruleta Convencional";71335542;1857011
2025;"2025.T3";"Julio";"Ruleta en Vivo";810526308;20018704
2025;"2025.T3";"Agosto";"Ap. Cruzadas";8686092;89972
2025;"2025.T3";"Agosto";"Ap. Dep. de Contrap. Convencionales";309871837;35100978
2025;"2025.T3";"Agosto";"Ap. Dep. de Contrap. en Directo";416066722;31226369
2025;"2025.T3";"Agosto";"Ap. Deportivas Mutuas";0;0
2025;"2025.T3";"Agosto";"Ap. Hípicas de Contrapartida";6249228;501241
2025;"2025.T3";"Agosto";"Apuestas Hípicas Mutuas";274107;39559
2025;"2025.T3";"Agosto";"Bingo";6965279;1140165
2025;"2025.T3";"Agosto";"Black Jack";75657305;2112348
2025;"2025.T3";"Agosto";"Concursos";0;0
2025;"2025.T3";"Agosto";"Juegos Complementarios";0;0
2025;"2025.T3";"Agosto";"Máquinas de Azar";1239076091;55723351
2025;"2025.T3";"Agosto";"Otras Ap. de Contrapartida";55164060;3346550
2025;"2025.T3";"Agosto";"Punto y Banca";23;-12
2025;"2025.T3";"Agosto";"Póquer Cash";105822708;2315124
2025;"2025.T3";"Agosto";"Póquer Torneo";206788655;4116734
2025;"2025.T3";"Agosto";"Ruleta Convencional";72978995;1595243
2025;"2025.T3";"Agosto";"Ruleta en Vivo";808978638;19570408
2025;"2025.T3";"Septiembre";"Ap. Cruzadas";9352302;98145
2025;"2025.T3";"Septiembre";"Ap. Dep. de Contrap. Convencionales";420450823;-14969931
2025;"2025.T3";"Septiembre";"Ap. Dep. de Contrap. en Directo";432804694;21914091
2025;"2025.T3";"Septiembre";"Ap. Deportivas Mutuas";0;0
2025;"2025.T3";"Septiembre";"Ap. Hípicas de Contrapartida";5407762;406540
2025;"2025.T3";"Septiembre";"Apuestas Hípicas Mutuas";279916;30547
2025;"2025.T3";"Septiembre";"Bingo";6619352;870908
2025;"2025.T3";"Septiembre";"Black Jack";89340986;1989782
2025;"2025.T3";"Septiembre";"Concursos";0;0
2025;"2025.T3";"Septiembre";"Juegos Complementarios";0;0
2025;"2025.T3";"Septiembre";"Máquinas de Azar";1201946768;52350074
2025;"2025.T3";"Septiembre";"Otras Ap. de Contrapartida";55477337;3614248
2025;"2025.T3";"Septiembre";"Punto y Banca";70;-14
2025;"2025.T3";"Septiembre";"Póquer Cash";112369613;2452339
2025;"2025.T3";"Septiembre";"Póquer Torneo";230758518;5387656
2025;"2025.T3";"Septiembre";"Ruleta Convencional";80632581;1270577
2025;"2025.T3";"Septiembre";"Ruleta en Vivo";853612455;19229522
2025;"2025.T4";"Octubre";"Ap. Cruzadas";10982413;112006
2025;"2025.T4";"Octubre";"Ap. Dep. de Contrap. Convencionales";454811533;36902398
2025;"2025.T4";"Octubre";"Ap. Dep. de Contrap. en Directo";472594518;27289111
2025;"2025.T4";"Octubre";"Ap. Deportivas Mutuas";0;0
2025;"2025.T4";"Octubre";"Ap. Hípicas de Contrapartida";5592890;385937
2025;"2025.T4";"Octubre";"Apuestas Hípicas Mutuas";250676;41275
2025;"2025.T4";"Octubre";"Bingo";6863492;1164195
2025;"2025.T4";"Octubre";"Black Jack";88237914;2250324
2025;"2025.T4";"Octubre";"Concursos";0;0
2025;"2025.T4";"Octubre";"Juegos Complementarios";0;0
2025;"2025.T4";"Octubre";"Máquinas de Azar";1268907654;52515890
2025;"2025.T4";"Octubre";"Otras Ap. de Contrapartida";56646646;3022234
2025;"2025.T4";"Octubre";"Punto y Banca";12;2
2025;"2025.T4";"Octubre";"Póquer Cash";119115582;2478132
2025;"2025.T4";"Octubre";"Póquer Torneo";237612544;8427602
2025;"2025.T4";"Octubre";"Ruleta Convencional";95494514;2100436
2025;"2025.T4";"Octubre";"Ruleta en Vivo";837344536;20455624
2025;"2025.T4";"Noviembre";"Ap. Cruzadas";11415059;118739
2025;"2025.T4";"Noviembre";"Ap. Dep. de Contrap. Convencionales";445504964;55379170
2025;"2025.T4";"Noviembre";"Ap. Dep. de Contrap. en Directo";427693134;28989067
2025;"2025.T4";"Noviembre";"Ap. Deportivas Mutuas";0;0
2025;"2025.T4";"Noviembre";"Ap. Hípicas de Contrapartida";4936436;342992
2025;"2025.T4";"Noviembre";"Apuestas Hípicas Mutuas";267530;35273
2025;"2025.T4";"Noviembre";"Bingo";6879844;1209293
2025;"2025.T4";"Noviembre";"Black Jack";75285686;2023403
2025;"2025.T4";"Noviembre";"Concursos";0;0
2025;"2025.T4";"Noviembre";"Juegos Complementarios";0;0
2025;"2025.T4";"Noviembre";"Máquinas de Azar";1255101529;56637836
2025;"2025.T4";"Noviembre";"Otras Ap. de Contrapartida";45869489;2931767
2025;"2025.T4";"Noviembre";"Punto y Banca";65;-6
2025;"2025.T4";"Noviembre";"Póquer Cash";115536449;2334400
2025;"2025.T4";"Noviembre";"Póquer Torneo";230182648;7487680
2025;"2025.T4";"Noviembre";"Ruleta Convencional";97557884;2357769
2025;"2025.T4";"Noviembre";"Ruleta en Vivo";818762035;19071090
2025;"2025.T4";"Diciembre";"Ap. Cruzadas";11167555;115031
2025;"2025.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";374599647;26381083
2025;"2025.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";393863858;25617923
2025;"2025.T4";"Diciembre";"Ap. Deportivas Mutuas";0;0
2025;"2025.T4";"Diciembre";"Ap. Hípicas de Contrapartida";5006847;303411
2025;"2025.T4";"Diciembre";"Apuestas Hípicas Mutuas";288114;47349
2025;"2025.T4";"Diciembre";"Bingo";8026046;1395677
2025;"2025.T4";"Diciembre";"Black Jack";79489988;2099913
2025;"2025.T4";"Diciembre";"Concursos";14056;800
2025;"2025.T4";"Diciembre";"Juegos Complementarios";0;0
2025;"2025.T4";"Diciembre";"Máquinas de Azar";1416188006;58782760
2025;"2025.T4";"Diciembre";"Otras Ap. de Contrapartida";56352793;2718575
2025;"2025.T4";"Diciembre";"Punto y Banca";172;-80
2025;"2025.T4";"Diciembre";"Póquer Cash";124957504;2573450
2025;"2025.T4";"Diciembre";"Póquer Torneo";238611720;5838428
2025;"2025.T4";"Diciembre";"Ruleta Convencional";95664928;2263498
2025;"2025.T4";"Diciembre";"Ruleta en Vivo";948541306;21336273
