Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2022T3;2,6563
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2022T2;6,0089
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2022T1;8,6031
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2021T4;10,2064
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2021T3;8,7508
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2021T2;23,4969
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2021T1;-0,6965
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2020T4;-9,6820
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2020T3;-9,9977
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2020T2;-21,4512
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2020T1;-7,2089
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2019T4;0,0035
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2019T3;0,9279
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2019T2;1,3643
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2019T1;1,9152
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2018T4;2,2353
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2018T3;1,9855
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2018T2;2,0963
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2018T1;2,0176
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2017T4;1,2101
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2017T3;1,5381
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2017T2;2,1413
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2017T1;2,6251
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2016T4;3,7912
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2016T3;4,2611
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2016T2;5,6794
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2016T1;7,0494
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2015T4;8,3731
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2015T3;9,6317
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2015T2;10,2115
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2015T1;10,1340
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2014T4;8,8977
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2014T3;7,3467
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2014T2;5,2379
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2014T1;2,6436
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2013T4;-0,9034
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2013T3;-2,9409
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2013T2;-3,8918
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2013T1;-4,6470
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2012T4;-3,4906
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2012T3;-3,5820
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2012T2;-4,0475
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2012T1;-4,0660
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2011T4;-6,7800
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2011T3;-5,6831
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2011T2;-5,8094
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2011T1;-2,0183
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2010T4;3,4716
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2010T3;4,8352
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2010T2;6,0428
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2010T1;2,3036
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2009T4;-5,2261
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2009T3;-9,8617
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2009T2;-11,7040
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2009T1;-12,3910
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2008T4;-7,1842
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2008T3;-2,8776
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2008T2;-1,1247
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2008T1;0,5681
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2007T4;-0,4022
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2007T3;-0,3075
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2007T2;-0,4915
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2007T1;0,4183
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2006T4;1,5437
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2006T3;1,4336
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2006T2;3,1993
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2006T1;5,6879
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2005T4;4,0778
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2005T3;5,9601
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2005T2;6,0144
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2005T1;5,6525
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2004T4;6,4921
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2004T3;5,3677
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2004T2;6,2259
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2004T1;6,9939
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2003T4;5,9896
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2003T3;5,9863
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2003T2;6,7434
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2003T1;4,7445
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2002T4;5,0655
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2002T3;3,7241
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2002T2;2,1903
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2002T1;3,9370
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2001T4;3,9939
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2001T3;3,2586
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2001T2;3,2534
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2001T1;3,2718
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2000T4;1,5700
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2000T3;5,6711
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2000T2;4,7353
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;2000T1;4,9106
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;1999T4;4,5645
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;1999T3;5,0277
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;1999T2;6,0311
Datos no ajustados de estacionalidad y calendario;Impuestos menos subvenciones sobre los productos;;Variación anual;1999T1;6,2497
